adres,phone,email,gtag,gtm,ua,wordpress,facebook,meta-pixel,pixel,instagram,linkedin,edrone,getresponse,salesmanago,shop,woocommerce,idosell,shopify,magento,shoper
https://www.allegrolokalnie.pl,,,False,True,False,False,,True,False,,,False,False,False,True,False,False,False,False,False
https://www.tvp.info,,,False,True,True,False,"facebook.com/tvp.info""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.tedmar.com.pl,,,False,False,True,False,"facebook.com/ubraniadopracy""",True,True,instagram.com/tedmar_quality_uniforms,,False,False,False,True,False,False,True,False,False
https://www.r-gol.com,+48 22 122 02 90,eSklep@R-GOL.com,False,True,False,False,"facebook.com/RGOL.FootballCenter"",",True,False,instagram.com/r_gol_football,,False,False,True,True,False,False,False,False,False
https://www.tvn24.pl,,,False,True,True,False,,True,True,,,False,False,False,False,False,False,False,False,False
https://www.martex-jw.pl,,,False,False,True,False,,True,False,,,False,False,False,True,False,False,False,False,False
https://www.twitter.com,,,False,False,False,False,,True,True,,,False,False,False,False,False,False,False,False,False
https://www.polskatimes.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.gwarek.com.pl,,,False,False,True,False,"facebook.com/203101756367144"">",True,False,,,False,False,False,False,False,False,False,False,False
https://www.glamour.pl,,,False,False,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.eglos.pl,,kontakt@glossk.pl,False,False,True,False,facebook.com/GlosSkierniewiciOkolicy,True,False,,,False,False,False,False,False,False,False,False,False
https://www.dziennikzachodni.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.wyborcza.pl,,,False,True,False,False,"facebook.com/wyborcza#S.spolecznosc-K.C-B.1-L.1.zw""",True,False,instagram.com/gazeta_wyborcza,,False,False,False,False,False,False,False,False,False
https://www.noizz.pl,,,False,True,False,False,"facebook.com/NOIZZPolska""",True,False,instagram.com/noizzpl,,False,False,False,False,False,False,False,False,False
https://www.redbull.com,,,False,True,False,False,,True,True,,,False,False,False,False,False,False,False,False,False
https://www.radiozw.com.pl,,radiozw@radiozw.com.pl,False,False,True,True,facebook.com/RadioZW,True,False,,,False,False,False,False,False,False,False,False,False
https://www.um.warszawa.pl,,,False,False,False,False,"facebook.com/warszawa""",True,False,"instagram.com/miasto_warszawa""",,False,False,False,False,False,False,False,False,False
https://www.radio.opole.pl,,,False,False,True,False,"facebook.com/radioopole""",True,False,instagram.com/radioopole,,False,False,False,False,False,False,False,False,False
https://www.crowdmedia.pl,,,False,False,True,True,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.zabrze.com.pl,,,False,True,True,False,"facebook.com/Zabrzecompl""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.gs24.pl,,,False,True,False,False,"facebook.com/MagazynMMTrendy""",True,True,instagram.com/mm.trendy,,False,False,False,True,False,False,False,False,False
https://www.radiozet.pl,,,False,True,False,False,facebook.com/2008,True,True,instagram.com/radio_zet,,False,False,False,False,False,False,False,False,False
https://www.kurierlubelski.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.msn.com,,,False,False,False,False,"facebook.com/""",True,True,,,False,False,False,False,False,False,False,False,False
https://www.militaria.pl,,,False,False,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.dziennikbaltycki.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.dojczland.info,,,False,True,False,True,"facebook.com/Dojczland.info""><meta",True,False,instagram.com/dojczland_info_official,,False,False,False,False,False,False,False,False,False
https://www.plotek.pl,,,False,True,False,False,facebook.com/Plotek,True,False,,,False,False,False,False,False,False,False,False,False
https://www.moto.pl,,,False,True,False,False,facebook.com/motoplportal,True,False,"instagram.com/motopl""",,False,False,False,False,False,False,False,False,False
https://www.ding.pl,,,False,True,True,False,"facebook.com/tr?id=238861105225571&amp;ev=PageView&amp;noscript=1""><",True,True,instagram.com/ding.pl,,False,False,False,False,False,False,False,False,False
https://www.wearmedicine.com,(12) 312 27 22,sklep@wearmedicine.com,False,True,False,False,"facebook.com/wearMEDICINE"",""INSTAGRAM_URL"":""https:",True,False,"instagram.com/wearmedicine"",""YOUTUBE_URL"":""https:",,False,False,False,False,False,False,False,False,False
https://www.vinted.lt,,,False,False,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.propertynews.pl,,,False,True,False,False,"facebook.com/propertynewspl""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.luxmed-diagnostyka.pl,228809080,,False,True,True,False,"facebook.com/luxmed""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.lento.pl,,,False,True,False,False,,True,False,,,False,False,False,True,False,False,False,False,False
https://www.onet.pl,,,False,True,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.zalando.pl,,,False,False,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.polityka.pl,,polityka@polityka.com.pl,False,True,True,False,"facebook.com/TygodnikPolityka"">",True,False,"instagram.com/tygodnikpolityka"">",,False,False,False,False,False,False,False,False,False
https://www.born2be.pl,,,False,True,False,False,"facebook.com/born2bepolska""",True,True,"instagram.com/born2be_pl""",,False,False,False,True,False,False,False,False,False
https://www.sport.pl,,,False,True,False,False,facebook.com/gazetapl,True,False,,,False,False,False,False,False,False,False,False,False
https://www.wp.pl,,,False,True,False,False,facebook.com/WirtualnaPolska,True,True,instagram.com/wirtualnapolska,,False,False,False,False,False,False,False,False,False
https://www.woj-pol.pl,660-780-979,kontakt@woj-pol.pl,False,True,True,True,facebook.com/wojpolmilitaria,True,False,,,False,False,False,True,True,False,False,False,False
https://www.cowzdrowiu.pl,,,False,False,True,False,facebook.com/Co-w-Zdrowiu-109171340494116,True,False,,,False,False,False,False,False,False,False,False,False
https://www.gk24.pl,,,False,True,False,False,"facebook.com/mmtrendykoszalin""",True,True,instagram.com/mmtrendykoszalin,,False,False,False,True,False,False,False,False,False
https://www.oko.press,,,False,True,False,False,facebook.com/oko.press,True,True,instagram.com/oko.press,,False,False,False,False,False,False,False,False,False
https://www.nto.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.humanmag.pl,,,False,False,True,True,,True,True,,,False,False,False,False,False,False,False,False,False
https://www.polskieradio.pl,,,False,True,False,False,facebook.com/2008,True,True,instagram.com/czworka_polskieradio,,False,False,False,False,False,False,False,False,False
https://www.sucha24.pl,,,False,True,False,False,"facebook.com/sucha24""",True,False,,,False,False,False,True,False,False,False,True,False
https://www.grojec24.net,,,False,False,True,False,"facebook.com/osk.manewr.grojec""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.polsatnews.pl,,,False,True,False,False,"facebook.com/polsatnewspl""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.sportano.pl,684139020,,False,True,False,False,"facebook.com/sportano""",True,False,instagram.com/sportano.pl,,False,False,False,True,False,False,False,True,False
https://www.gloswielkopolski.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,True,False,False,True,False,False,False,False,False
https://www.histmag.org,,,False,True,False,True,"facebook.com/histmag.org?utm_source=Histmag.org""",True,False,instagram.com/histmagorg,,False,False,False,False,False,False,False,False,False
https://www.poradnikzdrowie.pl,,,False,True,False,False,"facebook.com/tr?id=1244268285734153&amp;ev=PageView&amp;noscript=1"">",True,True,,,False,False,False,False,False,False,False,False,False
https://www.polskieradio24.pl,,,False,True,False,False,facebook.com/2008,True,True,instagram.com/polskieradio,,False,False,False,True,False,False,False,False,False
https://www.zycie.pl,,,False,True,True,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.rp.pl,,,False,True,True,False,facebook.com/dziennikrzeczpospolita,True,True,,,False,False,True,True,False,False,False,False,False
https://www.dzienniklodzki.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.zbrojownia.pl,+48324457407,sklep@zbrojownia.pl,False,True,True,False,facebook.com/zbrojownia.gliwice,True,True,instagram.com/zbrojownia_pl,,True,False,False,True,False,False,False,False,False
https://www.moviesroom.pl,,,False,False,True,True,"facebook.com/MoviesRoomPL""",True,False,instagram.com/Moviesroom.pl,,False,False,False,False,False,False,False,False,False
https://www.cezal.pl,,,False,False,True,False,,True,False,,,False,False,False,True,False,False,False,False,False
https://www.tenpoznan.pl,,redakcja@tenpoznan.pl,False,False,False,True,"facebook.com/TenPOZ"",""https:",True,False,,,False,False,False,False,False,False,False,False,False
https://www.ratownictwo.opole.pl,,,False,False,True,True,facebook.com/opolskieratownictwo,True,True,instagram.com/opolskieratownictwo,,False,False,False,False,False,False,False,False,False
https://www.mohito.com,,,False,True,False,False,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.przelom.pl,,,False,True,True,False,"facebook.com/przelompl""",True,False,,,False,False,False,False,False,False,False,False,False
https://www.nowiny24.pl,,,False,True,False,False,"facebook.com/tr?id=517947555063328&amp;ev=PageView&amp;noscript=1""><",True,True,,,False,False,False,True,False,False,False,False,False
https://www.lazarski.pl,,,False,True,False,False,"facebook.com/tr?id=574835989279730&ev=PageView&noscript=1""",True,False,instagram.com/lazarskiuni,,False,False,False,False,False,False,False,False,False
https://www.tvp.pl,,,False,True,False,False,facebook.com/BadzmyRazem.TVP,True,False,instagram.com/badzmyrazem.tvp,,False,False,False,False,False,False,False,False,False
https://www.kurierbytowski.com.pl,,,False,True,False,False,facebook.com/pg,True,False,,,False,False,False,True,False,False,False,True,False
https://www.tkmaxx.pl,,,False,True,False,False,"facebook.com/TKMaxxPL""",True,False,instagram.com/tkmaxxpl,,False,False,False,False,False,False,False,False,False
https://www.decathlon.pl,,,False,True,True,False,,True,True,,,False,False,False,True,False,False,False,False,False
https://www.centrummedycznestanley.pl,+48616490555,,False,True,True,False,facebook.com/pages,True,False,,,False,False,False,False,False,False,False,False,False
https://www.beskidzka24.pl,,,False,True,True,True,facebook.com/Beskidzka24pl,True,False,,,False,False,False,False,False,False,False,False,False
https://www.wprost.pl,,,False,False,True,False,"facebook.com/"">",True,True,,,False,False,False,False,False,False,False,False,False
https://www.renee.pl,,,False,True,False,False,"facebook.com/reneegirls""",True,True,"instagram.com/reneegirls""",,False,False,False,True,False,False,False,False,False
https://www.vitalabo.com.pl,,,False,False,False,True,"facebook.com/tr?id=1833041966918112&ev=PageView&noscript=1""",True,False,,,False,False,False,True,True,False,False,False,False
https://www.pinokio.pl,,sklep@pinokio.pl,False,False,True,False,facebook.com/zkdpinokio,True,False,instagram.com/pinokioubranka,,False,False,False,True,False,False,False,False,False
https://www.combat.pl,+48343738400,combat@combat.pl,False,True,False,False,"facebook.com/combatpolska""",True,True,,,False,False,False,True,False,False,False,True,False
https://www.mokee.eu,,,False,True,True,False,"facebook.com/wearemokee"",",True,True,"instagram.com/wearemokee"",",,False,False,False,False,False,False,False,False,False
https://www.niezalezna.pl,,g.wierzcholowski@niezalezna.pl,False,True,True,False,facebook.com/sharer.php?u=',True,True,,,False,False,False,False,False,False,False,False,False
https://www.lodger.com,,,False,True,False,False,facebook.com/tr?id=315796992235350&ev=PageView,True,False,instagram.com/lodger_official,,False,False,False,False,False,False,False,False,False
https://www.mymomentsworld.com,,,False,True,True,False,"facebook.com/tr?id=562789600894134&ev=PageView&noscript=1""",True,True,"instagram.com/mymoments.shop""",,False,False,False,True,False,False,False,False,True
https://www.bosastopka.pl,+48530449109,bosa@bosastopka.pl,False,True,True,False,facebook.com/bosastopka,True,True,instagram.com/bosastopka,,False,False,False,True,False,True,False,False,False
https://www.tinystar.pl,,KONTAKT@TINYSTAR.PL,False,True,True,False,"facebook.com/tr?id=100369596994738&ev=PageView&noscript=1""",True,True,instagram.com/tinystarpl,,False,False,False,True,False,False,False,False,True
https://www.tuszyte.pl,690391391,bok@tuszyte.pl,False,False,True,False,facebook.com/TuSzyte,True,True,instagram.com/tuszyte,,True,False,False,True,False,True,False,False,False
https://www.tuliroom.pl,+48888779709,kontakt@tuliroom.pl,False,True,True,False,"facebook.com/tuliroom""><",True,True,instagram.com/tuliroom.pl,,False,False,False,True,False,False,False,False,True
https://www.crazyshop.pl,,,False,True,True,False,facebook.com/pages,True,False,instagram.com/crazyshop.pl,,False,False,False,False,False,False,False,False,False
https://www.najsshop.pl,+48886326131,sklep@najsshop.pl,False,True,True,False,facebook.com/tr?id=3298204146862823&ev=PageView&noscript=1',True,True,instagram.com/najsshop.pl,,False,False,False,True,False,False,False,False,True
https://www.answear.com,,,False,True,False,False,facebook.com/answearcom,True,False,instagram.com/answear,,False,False,False,False,False,False,False,False,False
https://www.poczpol.pl,,sklep@poczpol.pl,False,False,True,False,facebook.com/poczpol,True,True,instagram.com/poczpol.pl,,False,False,False,True,False,True,False,False,False
https://www.szipszop.pl,,info@szipszop.pl,False,False,False,False,"facebook.com/SzipSzop""",True,False,instagram.com/szipszop.pl,,False,False,False,True,False,False,False,False,False
https://www.montibi.pl,,,False,True,True,False,"facebook.com/tr?id=440633366567063&ev=PageView&noscript=1""",True,True,instagram.com/montibi.pl,,False,False,False,True,False,False,False,False,True
https://www.arusiowo.pl,,sklep@arusiowo.pl,False,False,True,False,,True,False,,,False,False,False,True,False,False,False,False,False
https://www.cuddledreams.pl,,,False,True,True,False,facebook.com/tr?id=231444947300755&ev=PageView&noscript=1',True,True,,,False,False,False,True,False,False,False,False,True
https://www.mamaania.com.pl,,,False,True,True,False,facebook.com/tr?id=1354255018282762&ev=PageView&noscript=1',True,True,instagram.com/sklep_mamaania,,False,False,False,True,False,False,False,False,True
https://www.tubes-international.pl,+48616530222,tubes@tubes-international.com?subject=Zapytanie%20ze%20strony%20www,False,True,False,True,facebook.com/TubesInternational,True,False,,,False,False,False,False,False,False,False,False,False
https://www.tubes-international.cz,+420596133329,ostrava@tubes-international.com,False,True,False,True,facebook.com/TubesInternational,True,False,,,False,False,False,False,False,False,False,False,False
https://www.hhuumm.pl,,,False,True,False,False,facebook.com/hhuummpl,True,True,instagram.com/hhuumm_pl,,False,False,False,True,False,False,True,False,False
https://www.bonni.pl,+48221235522,bok@bonni.pl,False,True,True,False,"facebook.com/tr?id=485773865867515&ev=PageView&noscript=1""",True,True,instagram.com/bonni.pl,,False,False,False,True,False,False,False,False,False
https://www.meblepyton.org,,,False,False,True,False,"facebook.com/tr?id=746782682090444&ev=PageView&noscript=1""",True,True,,,False,False,False,True,False,False,False,False,False
https://www.momastudio.pl,602 631 157,info@momastudio.pl,False,True,False,False,"facebook.com/momastudio""",True,False,instagram.com/momastudio_pl,,False,True,False,False,False,False,False,False,False
https://www.o2.pl,,,False,True,False,False,"facebook.com/portalo2pl""><meta",True,True,"instagram.com/embed.js"";",,False,False,False,False,False,False,False,False,False
https://www.hlonda6.pl,+48883101990,sklep@hlonda6.pl,False,True,False,False,facebook.com/hlonda6,True,True,instagram.com/hlonda6,,False,False,False,True,False,False,False,True,False
https://www.meblejanas.eu,+48509102102,,False,True,False,True,facebook.com/tr?id=1400139943792210&ev=PageView,True,False,instagram.com/meble_janas,,False,False,False,False,False,False,False,False,False
https://www.kenixnl.eu,"+31617408515,",biuro@kenixnl.ei,False,True,True,False,facebook.com/tr?id=3214560701934438&ev=PageView&noscript=1',True,True,,,False,False,False,True,False,False,False,False,True
https://www.mebleares.pl,,,False,True,True,True,facebook.com/mebleares,True,False,instagram.com/mebleares,,False,True,False,True,True,False,False,False,False
https://www.mebleteo.pl,,,False,False,True,False,"facebook.com/tr?id=281025527136747&ev=PageView&noscript=1""",True,False,instagram.com/mebleteo.pl,,False,False,False,True,False,False,False,True,False
https://www.italmeble.pl,664-166-880,gdansk@italmeble.pl,False,True,False,False,"facebook.com/italmeble"">",True,False,instagram.com/italmeble,,False,False,False,False,False,False,False,False,False
https://www.meblegreen.pl,,,False,False,True,False,,True,False,,,True,False,False,True,False,False,False,False,False
https://www.meble-marzenie.pl,0048609221092,biuro@meble-marzenie.pl,False,True,False,False,"facebook.com/meblemarzenie""><i",True,False,instagram.com/comfort4u_,,False,False,False,False,False,False,False,False,False
https://www.vivaldimeble.pl,+48 12 400 45 59,,False,True,False,False,"facebook.com/tr?id=486716636558999&ev=PageView&noscript=1""",True,True,instagram.com/vivaldi_meble,,False,True,False,True,False,False,False,False,False
https://www.akord.net.pl,,pawel@akord.net.pl,False,False,True,False,facebook.com/plugins,True,False,,,False,False,False,False,False,False,False,False,False
https://www.rad-pol.com.pl,//+48 668 016&nbsp;978,,False,True,True,False,"facebook.com/tr?id=687066654788990&ev=PageView&noscript=1""",True,False,instagram.com/rad_pol_meble_tkaniny,,False,False,False,False,False,False,False,False,False
https://www.minko.co,,info@minko.co,False,True,True,True,facebook.com/tr,True,True,instagram.com/p,,False,False,False,True,True,False,False,False,False
https://www.robik.radom.pl,,,False,True,True,False,facebook.com/plugins,True,True,instagram.com/explore,,False,False,False,True,False,False,False,False,False
https://www.ubranka-niemowlece.pl,,,False,False,True,True,,True,False,,,False,False,False,False,False,False,False,False,False
https://www.nanaforganic.pl,,,False,True,True,False,facebook.com/NanafOrganic,True,True,instagram.com/nanaforganic,,False,False,False,True,False,False,False,False,True
https://www.sleepee.pl,48690905260,kontakt@sleepee.pl,False,True,True,False,"facebook.com/tr?id=196096674586284&ev=PageView&noscript=1""",True,True,instagram.com/sleepee.pl,,False,False,False,True,False,False,False,False,True
https://www.yoclub.pl,501 800 850,sklep@yoclub.pl,False,True,True,False,facebook.com/Yoclubpl,True,True,"instagram.com/yoclub.pl""",,False,False,False,True,False,False,False,False,False
https://www.babylulu-sklep.pl,+48602733154,babylulusklep@gmail.com,False,True,True,False,"facebook.com/babylulupl""",True,True,instagram.com/babylulu_pl,,False,False,False,True,False,False,False,False,True
https://www.radomiak.sklep.pl,,sklep@radomiak.pl,False,False,False,True,facebook.com/ZielonaWyspaSklep,True,True,,,False,False,False,True,True,False,False,False,False
https://www.moocha.pl,+48794491591,admin@moocha.pl,False,True,True,True,facebook.com/moochastylowedzieciaki,True,True,instagram.com/moocha.pl,,False,False,False,True,True,False,False,False,False
